tag_name,min,max,total,time,min_minute,max_minute,valid,end_point,read_num,datetime_obj,datetime_str,raw_attributes
report_data[67].log_data[0],1.0,1.0,3600.0,3600.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[1],0.0,1.0,497.5,3600.0,0,16,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[2],0.0,0.0,0.0,3600.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[3],0.0,0.0,0.0,3600.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[4],0.4881249666213989,1.0024999380111694,2646.737548828125,3600.0,24,16,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[5],0.0,7.142500400543213,3489.188232421875,3600.0,0,17,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[6],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[7],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[8],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[9],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[10],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[11],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[12],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[13],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[14],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[15],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[16],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[17],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[18],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
report_data[67].log_data[19],0.0,0.0,0.0,0.0,0,0,True,False,67,2022-04-29 12:59:59,2022-4-29 12:59:59,"[2022, 4, 29, 12, 59, 59, 0, 0, True]"
